uid,site_id,class_code,taxon_rank,utm_zone,nlcd_class,elevation,growth_form,plant_status,stem_diameter,tree_height,max_crown_diameter,ninety_crown_ciameter,canopy_position,rgb_path,hsi_path,las_path,chm_path,xmin,ymin,xmax,ymax,width,height,class_id,scientific_name,common_name
OSBS00808,OSBS,PIPA2,species,17N,evergreenForest,39.2,single bole tree,Live,19.5,15.1,,,,data/train/RemoteSensing/RGB/OSBS_24.tif,data/train/RemoteSensing/HSI/OSBS_24.tif,data/train/RemoteSensing/LAS/OSBS_24.las,data/train/RemoteSensing/CHM/OSBS_24.tif,140.0,75.0,167.0,90.0,200,200,18.0,Pinus palustris Mill.,
OSBS00821,OSBS,PIPA2,species,17N,evergreenForest,36.61,single bole tree,,42.1,20.3,,,,data/train/RemoteSensing/RGB/OSBS_24.tif,data/train/RemoteSensing/HSI/OSBS_24.tif,data/train/RemoteSensing/LAS/OSBS_24.las,data/train/RemoteSensing/CHM/OSBS_24.tif,0.0,12.0,58.0,100.0,200,200,18.0,Pinus palustris Mill.,
OSBS00673,OSBS,PIPA2,species,17N,evergreenForest,34.59,single bole tree,Live,17.8,13.8,,,,data/train/RemoteSensing/RGB/OSBS_25.tif,data/train/RemoteSensing/HSI/OSBS_25.tif,data/train/RemoteSensing/LAS/OSBS_25.las,data/train/RemoteSensing/CHM/OSBS_25.tif,82.0,126.0,121.0,163.0,200,200,18.0,Pinus palustris Mill.,
OSBS00664,OSBS,PIPA2,species,17N,evergreenForest,37.32,single bole tree,Live,19.4,14.1,,,,data/train/RemoteSensing/RGB/OSBS_25.tif,data/train/RemoteSensing/HSI/OSBS_25.tif,data/train/RemoteSensing/LAS/OSBS_25.las,data/train/RemoteSensing/CHM/OSBS_25.tif,123.0,7.0,153.0,37.0,200,200,18.0,Pinus palustris Mill.,
OSBS00814,OSBS,PIPA2,species,17N,evergreenForest,36.61,single bole tree,Live,22.8,19.0,,,,data/train/RemoteSensing/RGB/OSBS_24.tif,data/train/RemoteSensing/HSI/OSBS_24.tif,data/train/RemoteSensing/LAS/OSBS_24.las,data/train/RemoteSensing/CHM/OSBS_24.tif,58.0,79.0,104.0,112.0,200,200,18.0,Pinus palustris Mill.,
OSBS00697,OSBS,PIPA2,species,17N,evergreenForest,37.32,single bole tree,Live,24.9,15.5,,,,data/train/RemoteSensing/RGB/OSBS_25.tif,data/train/RemoteSensing/HSI/OSBS_25.tif,data/train/RemoteSensing/LAS/OSBS_25.las,data/train/RemoteSensing/CHM/OSBS_25.tif,167.0,30.0,197.0,104.0,200,200,18.0,Pinus palustris Mill.,
OSBS00676,OSBS,PIPA2,species,17N,evergreenForest,34.59,single bole tree,Live,15.3,12.8,,,,data/train/RemoteSensing/RGB/OSBS_25.tif,data/train/RemoteSensing/HSI/OSBS_25.tif,data/train/RemoteSensing/LAS/OSBS_25.las,data/train/RemoteSensing/CHM/OSBS_25.tif,134.0,173.0,160.0,198.0,200,200,18.0,Pinus palustris Mill.,
OSBS00881,OSBS,PIPA2,species,17N,evergreenForest,33.02,single bole tree,Live,37.7,17.0,11.9,9.2,Full sun,data/train/RemoteSensing/RGB/OSBS_9.tif,data/train/RemoteSensing/HSI/OSBS_9.tif,data/train/RemoteSensing/LAS/OSBS_9.las,data/train/RemoteSensing/CHM/OSBS_9.tif,3.0,64.0,57.0,160.0,200,200,18.0,Pinus palustris Mill.,
OSBS01022,OSBS,PIPA2,species,17N,evergreenForest,32.31,single bole tree,"Live,  other damage",16.0,13.1,5.4,3.5,Full sun,data/train/RemoteSensing/RGB/OSBS_28.tif,data/train/RemoteSensing/HSI/OSBS_28.tif,data/train/RemoteSensing/LAS/OSBS_28.las,data/train/RemoteSensing/CHM/OSBS_28.tif,2.0,2.0,17.0,36.0,200,200,18.0,Pinus palustris Mill.,
OSBS01013,OSBS,PIPA2,species,17N,evergreenForest,31.51,single bole tree,Live,10.1,13.2,3.7,3.2,Partially shaded,data/train/RemoteSensing/RGB/OSBS_28.tif,data/train/RemoteSensing/HSI/OSBS_28.tif,data/train/RemoteSensing/LAS/OSBS_28.las,data/train/RemoteSensing/CHM/OSBS_28.tif,41.0,148.0,55.0,165.0,200,200,18.0,Pinus palustris Mill.,
OSBS01015,OSBS,PIPA2,species,17N,evergreenForest,31.51,single bole tree,Live,11.0,13.3,3.6,3.2,Full sun,data/train/RemoteSensing/RGB/OSBS_28.tif,data/train/RemoteSensing/HSI/OSBS_28.tif,data/train/RemoteSensing/LAS/OSBS_28.las,data/train/RemoteSensing/CHM/OSBS_28.tif,4.0,160.0,36.0,179.0,200,200,18.0,Pinus palustris Mill.,
OSBS01011,OSBS,PIPA2,species,17N,evergreenForest,31.51,small tree,"Live, disease damaged",9.2,9.6,5.9,2.4,,data/train/RemoteSensing/RGB/OSBS_28.tif,data/train/RemoteSensing/HSI/OSBS_28.tif,data/train/RemoteSensing/LAS/OSBS_28.las,data/train/RemoteSensing/CHM/OSBS_28.tif,17.0,168.0,55.0,200.0,200,200,18.0,Pinus palustris Mill.,
OSBS01023,OSBS,PIPA2,species,17N,evergreenForest,31.51,single bole tree,Live,44.6,18.4,14.5,12.8,Full sun,data/train/RemoteSensing/RGB/OSBS_28.tif,data/train/RemoteSensing/HSI/OSBS_28.tif,data/train/RemoteSensing/LAS/OSBS_28.las,data/train/RemoteSensing/CHM/OSBS_28.tif,56.0,64.0,183.0,174.0,200,200,18.0,Pinus palustris Mill.,
OSBS01024,OSBS,PIPA2,species,17N,evergreenForest,31.51,single bole tree,"Live, disease damaged",26.5,16.3,10.2,8.0,Partially shaded,data/train/RemoteSensing/RGB/OSBS_28.tif,data/train/RemoteSensing/HSI/OSBS_28.tif,data/train/RemoteSensing/LAS/OSBS_28.las,data/train/RemoteSensing/CHM/OSBS_28.tif,123.0,2.0,194.0,64.0,200,200,18.0,Pinus palustris Mill.,
OSBS01025,OSBS,PIPA2,species,17N,evergreenForest,31.51,single bole tree,Live,42.0,20.1,14.7,11.9,Full sun,data/train/RemoteSensing/RGB/OSBS_28.tif,data/train/RemoteSensing/HSI/OSBS_28.tif,data/train/RemoteSensing/LAS/OSBS_28.las,data/train/RemoteSensing/CHM/OSBS_28.tif,155.0,28.0,200.0,95.0,200,200,18.0,Pinus palustris Mill.,
OSBS01021,OSBS,PIPA2,species,17N,evergreenForest,32.31,small tree,"Live,  other damage",9.6,11.9,4.0,1.3,,data/train/RemoteSensing/RGB/OSBS_28.tif,data/train/RemoteSensing/HSI/OSBS_28.tif,data/train/RemoteSensing/LAS/OSBS_28.las,data/train/RemoteSensing/CHM/OSBS_28.tif,26.0,27.0,49.0,56.0,200,200,18.0,Pinus palustris Mill.,
OSBS00781,OSBS,PIPA2,species,17N,evergreenForest,45.2,single bole tree,Live,11.5,11.4,3.6,3.4,Full sun,data/train/RemoteSensing/RGB/OSBS_22.tif,data/train/RemoteSensing/HSI/OSBS_22.tif,data/train/RemoteSensing/LAS/OSBS_22.las,data/train/RemoteSensing/CHM/OSBS_22.tif,139.0,32.0,158.0,55.0,200,200,18.0,Pinus palustris Mill.,
OSBS01002,OSBS,PIPA2,species,17N,evergreenForest,45.2,small tree,Live,7.8,7.9,,,,data/train/RemoteSensing/RGB/OSBS_22.tif,data/train/RemoteSensing/HSI/OSBS_22.tif,data/train/RemoteSensing/LAS/OSBS_22.las,data/train/RemoteSensing/CHM/OSBS_22.tif,174.0,121.0,188.0,131.0,200,200,18.0,Pinus palustris Mill.,
OSBS01003,OSBS,PIPA2,species,17N,evergreenForest,45.2,small tree,Live,8.6,8.9,,,,data/train/RemoteSensing/RGB/OSBS_22.tif,data/train/RemoteSensing/HSI/OSBS_22.tif,data/train/RemoteSensing/LAS/OSBS_22.las,data/train/RemoteSensing/CHM/OSBS_22.tif,96.0,100.0,104.0,120.0,200,200,18.0,Pinus palustris Mill.,
OSBS00771,OSBS,PIPA2,species,17N,evergreenForest,45.2,single bole tree,Live,26.5,17.6,8.6,7.2,Open grown,data/train/RemoteSensing/RGB/OSBS_22.tif,data/train/RemoteSensing/HSI/OSBS_22.tif,data/train/RemoteSensing/LAS/OSBS_22.las,data/train/RemoteSensing/CHM/OSBS_22.tif,105.0,64.0,160.0,129.0,200,200,18.0,Pinus palustris Mill.,
OSBS00788,OSBS,PIPA2,species,17N,evergreenForest,45.2,single bole tree,"Live, physically damaged",10.3,10.4,3.5,2.0,Full sun,data/train/RemoteSensing/RGB/OSBS_22.tif,data/train/RemoteSensing/HSI/OSBS_22.tif,data/train/RemoteSensing/LAS/OSBS_22.las,data/train/RemoteSensing/CHM/OSBS_22.tif,47.0,88.0,77.0,121.0,200,200,18.0,Pinus palustris Mill.,
OSBS00785,OSBS,PIPA2,species,17N,evergreenForest,45.2,single bole tree,Live,37.5,15.6,10.6,10.4,Full sun,data/train/RemoteSensing/RGB/OSBS_22.tif,data/train/RemoteSensing/HSI/OSBS_22.tif,data/train/RemoteSensing/LAS/OSBS_22.las,data/train/RemoteSensing/CHM/OSBS_22.tif,44.0,0.0,122.0,86.0,200,200,18.0,Pinus palustris Mill.,
OSBS00791,OSBS,PIPA2,species,17N,evergreenForest,45.2,single bole tree,Live,10.7,11.0,2.9,2.4,Full sun,data/train/RemoteSensing/RGB/OSBS_22.tif,data/train/RemoteSensing/HSI/OSBS_22.tif,data/train/RemoteSensing/LAS/OSBS_22.las,data/train/RemoteSensing/CHM/OSBS_22.tif,177.0,147.0,194.0,164.0,200,200,18.0,Pinus palustris Mill.,
OSBS00778,OSBS,PIPA2,species,17N,evergreenForest,45.2,single bole tree,Live,17.0,13.0,6.1,4.4,Full sun,data/train/RemoteSensing/RGB/OSBS_22.tif,data/train/RemoteSensing/HSI/OSBS_22.tif,data/train/RemoteSensing/LAS/OSBS_22.las,data/train/RemoteSensing/CHM/OSBS_22.tif,170.0,27.0,200.0,74.0,200,200,18.0,Pinus palustris Mill.,
OSBS00774,OSBS,PIPA2,species,17N,evergreenForest,45.2,single bole tree,Live,10.5,12.9,3.6,3.4,Full sun,data/train/RemoteSensing/RGB/OSBS_22.tif,data/train/RemoteSensing/HSI/OSBS_22.tif,data/train/RemoteSensing/LAS/OSBS_22.las,data/train/RemoteSensing/CHM/OSBS_22.tif,162.0,92.0,190.0,113.0,200,200,18.0,Pinus palustris Mill.,
OSBS00782,OSBS,PIPA2,species,17N,evergreenForest,45.24,small tree,Live,9.5,6.6,,,,data/train/RemoteSensing/RGB/OSBS_22.tif,data/train/RemoteSensing/HSI/OSBS_22.tif,data/train/RemoteSensing/LAS/OSBS_22.las,data/train/RemoteSensing/CHM/OSBS_22.tif,140.0,0.0,173.0,28.0,200,200,18.0,Pinus palustris Mill.,
OSBS01007,OSBS,PIPA2,species,17N,evergreenForest,31.51,single bole tree,Live,12.5,12.7,5.6,3.4,Full sun,data/train/RemoteSensing/RGB/OSBS_28.tif,data/train/RemoteSensing/HSI/OSBS_28.tif,data/train/RemoteSensing/LAS/OSBS_28.las,data/train/RemoteSensing/CHM/OSBS_28.tif,167.0,177.0,200.0,200.0,200,200,18.0,Pinus palustris Mill.,
OSBS01006,OSBS,PIPA2,species,17N,evergreenForest,31.65,single bole tree,Live,14.2,15.6,4.7,3.4,Full sun,data/train/RemoteSensing/RGB/OSBS_28.tif,data/train/RemoteSensing/HSI/OSBS_28.tif,data/train/RemoteSensing/LAS/OSBS_28.las,data/train/RemoteSensing/CHM/OSBS_28.tif,184.0,126.0,200.0,151.0,200,200,18.0,Pinus palustris Mill.,
OSBS01010,OSBS,PIPA2,species,17N,evergreenForest,31.51,single bole tree,Live,15.2,13.8,6.8,5.6,Full sun,data/train/RemoteSensing/RGB/OSBS_28.tif,data/train/RemoteSensing/HSI/OSBS_28.tif,data/train/RemoteSensing/LAS/OSBS_28.las,data/train/RemoteSensing/CHM/OSBS_28.tif,58.0,187.0,95.0,200.0,200,200,18.0,Pinus palustris Mill.,
OSBS00786,OSBS,PIPA2,species,17N,evergreenForest,45.2,single bole tree,"Live, physically damaged",28.2,14.3,9.2,5.3,Full sun,data/train/RemoteSensing/RGB/OSBS_22.tif,data/train/RemoteSensing/HSI/OSBS_22.tif,data/train/RemoteSensing/LAS/OSBS_22.las,data/train/RemoteSensing/CHM/OSBS_22.tif,12.0,43.0,49.0,90.0,200,200,18.0,Pinus palustris Mill.,
OSBS00789,OSBS,PIPA2,species,17N,evergreenForest,45.2,single bole tree,Live,30.0,16.8,7.6,7.1,Full sun,data/train/RemoteSensing/RGB/OSBS_22.tif,data/train/RemoteSensing/HSI/OSBS_22.tif,data/train/RemoteSensing/LAS/OSBS_22.las,data/train/RemoteSensing/CHM/OSBS_22.tif,0.0,109.0,59.0,186.0,200,200,18.0,Pinus palustris Mill.,
OSBS00157,OSBS,PIPA2,species,17N,evergreenForest,31.94,single bole tree,Live,33.8,17.1,9.9,7.8,,data/train/RemoteSensing/RGB/OSBS_32.tif,data/train/RemoteSensing/HSI/OSBS_32.tif,data/train/RemoteSensing/LAS/OSBS_32.las,data/train/RemoteSensing/CHM/OSBS_32.tif,102.0,96.0,179.0,165.0,200,200,18.0,Pinus palustris Mill.,
OSBS01365,OSBS,PIPA2,species,17N,evergreenForest,36.84,single bole tree,Live,13.3,13.7,2.3,1.0,Partially shaded,data/train/RemoteSensing/RGB/OSBS_26.tif,data/train/RemoteSensing/HSI/OSBS_26.tif,data/train/RemoteSensing/LAS/OSBS_26.las,data/train/RemoteSensing/CHM/OSBS_26.tif,123.0,43.0,145.0,61.0,200,200,18.0,Pinus palustris Mill.,
OSBS01305,OSBS,PIPA2,species,17N,evergreenForest,42.59,single bole tree,Live,20.9,16.2,4.3,4.1,Full sun,data/train/RemoteSensing/RGB/OSBS_27.tif,data/train/RemoteSensing/HSI/OSBS_27.tif,data/train/RemoteSensing/LAS/OSBS_27.las,data/train/RemoteSensing/CHM/OSBS_27.tif,0.0,19.0,45.0,72.0,200,200,18.0,Pinus palustris Mill.,
OSBS01305,OSBS,PIPA2,species,17N,evergreenForest,42.59,single bole tree,Live,20.9,16.2,4.3,4.1,Full sun,data/train/RemoteSensing/RGB/OSBS_27.tif,data/train/RemoteSensing/HSI/OSBS_27.tif,data/train/RemoteSensing/LAS/OSBS_27.las,data/train/RemoteSensing/CHM/OSBS_27.tif,0.0,19.0,45.0,72.0,200,200,18.0,Pinus palustris Mill.,
OSBS01308,OSBS,PIPA2,species,17N,evergreenForest,42.25,single bole tree,Live,17.8,14.8,5.1,3.0,Full sun,data/train/RemoteSensing/RGB/OSBS_27.tif,data/train/RemoteSensing/HSI/OSBS_27.tif,data/train/RemoteSensing/LAS/OSBS_27.las,data/train/RemoteSensing/CHM/OSBS_27.tif,13.0,62.0,63.0,87.0,200,200,18.0,Pinus palustris Mill.,
OSBS01308,OSBS,PIPA2,species,17N,evergreenForest,42.25,single bole tree,Live,17.8,14.8,5.1,3.0,Full sun,data/train/RemoteSensing/RGB/OSBS_27.tif,data/train/RemoteSensing/HSI/OSBS_27.tif,data/train/RemoteSensing/LAS/OSBS_27.las,data/train/RemoteSensing/CHM/OSBS_27.tif,13.0,62.0,63.0,87.0,200,200,18.0,Pinus palustris Mill.,
OSBS01363,OSBS,PIPA2,species,17N,evergreenForest,36.84,single bole tree,Live,20.8,16.0,4.7,3.7,Full sun,data/train/RemoteSensing/RGB/OSBS_26.tif,data/train/RemoteSensing/HSI/OSBS_26.tif,data/train/RemoteSensing/LAS/OSBS_26.las,data/train/RemoteSensing/CHM/OSBS_26.tif,159.0,64.0,195.0,108.0,200,200,18.0,Pinus palustris Mill.,
OSBS01298,OSBS,PIPA2,species,17N,evergreenForest,42.25,single bole tree,Live,12.4,13.2,3.7,1.4,Open grown,data/train/RemoteSensing/RGB/OSBS_27.tif,data/train/RemoteSensing/HSI/OSBS_27.tif,data/train/RemoteSensing/LAS/OSBS_27.las,data/train/RemoteSensing/CHM/OSBS_27.tif,85.0,19.0,123.0,45.0,200,200,18.0,Pinus palustris Mill.,
OSBS01298,OSBS,PIPA2,species,17N,evergreenForest,42.25,single bole tree,Live,12.4,13.2,3.7,1.4,Open grown,data/train/RemoteSensing/RGB/OSBS_27.tif,data/train/RemoteSensing/HSI/OSBS_27.tif,data/train/RemoteSensing/LAS/OSBS_27.las,data/train/RemoteSensing/CHM/OSBS_27.tif,85.0,19.0,123.0,45.0,200,200,18.0,Pinus palustris Mill.,
OSBS01373,OSBS,PIPA2,species,17N,evergreenForest,36.84,single bole tree,Live,15.3,15.0,3.5,2.3,Full sun,data/train/RemoteSensing/RGB/OSBS_26.tif,data/train/RemoteSensing/HSI/OSBS_26.tif,data/train/RemoteSensing/LAS/OSBS_26.las,data/train/RemoteSensing/CHM/OSBS_26.tif,128.0,0.0,156.0,9.0,200,200,18.0,Pinus palustris Mill.,
OSBS01371,OSBS,PIPA2,species,17N,evergreenForest,36.84,single bole tree,Live,14.5,15.6,3.6,1.5,Partially shaded,data/train/RemoteSensing/RGB/OSBS_26.tif,data/train/RemoteSensing/HSI/OSBS_26.tif,data/train/RemoteSensing/LAS/OSBS_26.las,data/train/RemoteSensing/CHM/OSBS_26.tif,181.0,0.0,200.0,18.0,200,200,18.0,Pinus palustris Mill.,
OSBS01369,OSBS,PIPA2,species,17N,evergreenForest,36.84,single bole tree,Live,13.0,14.2,2.3,1.6,Partially shaded,data/train/RemoteSensing/RGB/OSBS_26.tif,data/train/RemoteSensing/HSI/OSBS_26.tif,data/train/RemoteSensing/LAS/OSBS_26.las,data/train/RemoteSensing/CHM/OSBS_26.tif,168.0,32.0,195.0,56.0,200,200,18.0,Pinus palustris Mill.,
OSBS01507,OSBS,PIPA2,species,17N,evergreenForest,36.84,single bole tree,Live,23.0,15.9,6.3,5.0,Full sun,data/train/RemoteSensing/RGB/OSBS_26.tif,data/train/RemoteSensing/HSI/OSBS_26.tif,data/train/RemoteSensing/LAS/OSBS_26.las,data/train/RemoteSensing/CHM/OSBS_26.tif,25.0,68.0,76.0,119.0,200,200,18.0,Pinus palustris Mill.,
OSBS01508,OSBS,PIPA2,species,17N,evergreenForest,36.84,single bole tree,Live,27.7,16.6,7.6,4.9,Full sun,data/train/RemoteSensing/RGB/OSBS_26.tif,data/train/RemoteSensing/HSI/OSBS_26.tif,data/train/RemoteSensing/LAS/OSBS_26.las,data/train/RemoteSensing/CHM/OSBS_26.tif,57.0,46.0,111.0,95.0,200,200,18.0,Pinus palustris Mill.,
OSBS01340,OSBS,PIPA2,species,17N,evergreenForest,36.84,single bole tree,Live,19.5,18.1,4.5,2.5,Full sun,data/train/RemoteSensing/RGB/OSBS_26.tif,data/train/RemoteSensing/HSI/OSBS_26.tif,data/train/RemoteSensing/LAS/OSBS_26.las,data/train/RemoteSensing/CHM/OSBS_26.tif,124.0,86.0,158.0,112.0,200,200,18.0,Pinus palustris Mill.,
OSBS01342,OSBS,PIPA2,species,17N,evergreenForest,36.84,single bole tree,Live,22.3,13.7,4.8,3.9,,data/train/RemoteSensing/RGB/OSBS_26.tif,data/train/RemoteSensing/HSI/OSBS_26.tif,data/train/RemoteSensing/LAS/OSBS_26.las,data/train/RemoteSensing/CHM/OSBS_26.tif,88.0,110.0,131.0,152.0,200,200,18.0,Pinus palustris Mill.,
OSBS01331,OSBS,PIPA2,species,17N,evergreenForest,36.84,single bole tree,Live,20.6,17.9,5.2,2.7,Full sun,data/train/RemoteSensing/RGB/OSBS_26.tif,data/train/RemoteSensing/HSI/OSBS_26.tif,data/train/RemoteSensing/LAS/OSBS_26.las,data/train/RemoteSensing/CHM/OSBS_26.tif,54.0,163.0,90.0,192.0,200,200,18.0,Pinus palustris Mill.,
OSBS01268,OSBS,PIPA2,species,17N,evergreenForest,42.25,single bole tree,Live,10.4,13.1,3.1,2.2,Full sun,data/train/RemoteSensing/RGB/OSBS_27.tif,data/train/RemoteSensing/HSI/OSBS_27.tif,data/train/RemoteSensing/LAS/OSBS_27.las,data/train/RemoteSensing/CHM/OSBS_27.tif,43.0,15.0,64.0,30.0,200,200,18.0,Pinus palustris Mill.,
OSBS01268,OSBS,PIPA2,species,17N,evergreenForest,42.25,single bole tree,Live,10.4,13.1,3.1,2.2,Full sun,data/train/RemoteSensing/RGB/OSBS_27.tif,data/train/RemoteSensing/HSI/OSBS_27.tif,data/train/RemoteSensing/LAS/OSBS_27.las,data/train/RemoteSensing/CHM/OSBS_27.tif,43.0,15.0,64.0,30.0,200,200,18.0,Pinus palustris Mill.,
OSBS01364,OSBS,PIPA2,species,17N,evergreenForest,36.84,single bole tree,Live,16.0,12.8,3.5,3.0,Partially shaded,data/train/RemoteSensing/RGB/OSBS_26.tif,data/train/RemoteSensing/HSI/OSBS_26.tif,data/train/RemoteSensing/LAS/OSBS_26.las,data/train/RemoteSensing/CHM/OSBS_26.tif,145.0,42.0,168.0,66.0,200,200,18.0,Pinus palustris Mill.,
OSBS01345,OSBS,PIPA2,species,17N,evergreenForest,36.84,single bole tree,Live,23.2,16.3,4.4,4.0,Full sun,data/train/RemoteSensing/RGB/OSBS_26.tif,data/train/RemoteSensing/HSI/OSBS_26.tif,data/train/RemoteSensing/LAS/OSBS_26.las,data/train/RemoteSensing/CHM/OSBS_26.tif,114.0,140.0,161.0,180.0,200,200,18.0,Pinus palustris Mill.,
OSBS01358,OSBS,PIPA2,species,17N,evergreenForest,38.56,single bole tree,Live,22.5,14.2,4.2,4.1,Full sun,data/train/RemoteSensing/RGB/OSBS_26.tif,data/train/RemoteSensing/HSI/OSBS_26.tif,data/train/RemoteSensing/LAS/OSBS_26.las,data/train/RemoteSensing/CHM/OSBS_26.tif,147.0,107.0,171.0,139.0,200,200,18.0,Pinus palustris Mill.,
OSBS01343,OSBS,PIPA2,species,17N,evergreenForest,36.84,single bole tree,Live,11.5,13.4,1.9,1.3,Full sun,data/train/RemoteSensing/RGB/OSBS_26.tif,data/train/RemoteSensing/HSI/OSBS_26.tif,data/train/RemoteSensing/LAS/OSBS_26.las,data/train/RemoteSensing/CHM/OSBS_26.tif,136.0,114.0,145.0,126.0,200,200,18.0,Pinus palustris Mill.,
OSBS01515,OSBS,PIPA2,species,17N,evergreenForest,34.62,single bole tree,Live,21.4,19.6,3.7,2.3,Full sun,data/train/RemoteSensing/RGB/OSBS_31.tif,data/train/RemoteSensing/HSI/OSBS_31.tif,data/train/RemoteSensing/LAS/OSBS_31.las,data/train/RemoteSensing/CHM/OSBS_31.tif,40.0,92.0,67.0,124.0,200,200,18.0,Pinus palustris Mill.,
OSBS01531,OSBS,PIPA2,species,17N,evergreenForest,34.62,single bole tree,Live,42.0,22.4,9.8,8.8,Full sun,data/train/RemoteSensing/RGB/OSBS_31.tif,data/train/RemoteSensing/HSI/OSBS_31.tif,data/train/RemoteSensing/LAS/OSBS_31.las,data/train/RemoteSensing/CHM/OSBS_31.tif,130.0,124.0,196.0,197.0,200,200,18.0,Pinus palustris Mill.,
OSBS01543,OSBS,PIPA2,species,17N,evergreenForest,34.62,single bole tree,Live,51.4,20.9,12.1,10.9,Full sun,data/train/RemoteSensing/RGB/OSBS_31.tif,data/train/RemoteSensing/HSI/OSBS_31.tif,data/train/RemoteSensing/LAS/OSBS_31.las,data/train/RemoteSensing/CHM/OSBS_31.tif,162.0,0.0,200.0,40.0,200,200,18.0,Pinus palustris Mill.,
OSBS01554,OSBS,PIPA2,species,17N,evergreenForest,34.62,single bole tree,Live,43.5,21.5,11.4,8.7,Full sun,data/train/RemoteSensing/RGB/OSBS_31.tif,data/train/RemoteSensing/HSI/OSBS_31.tif,data/train/RemoteSensing/LAS/OSBS_31.las,data/train/RemoteSensing/CHM/OSBS_31.tif,40.0,0.0,152.0,91.0,200,200,18.0,Pinus palustris Mill.,
OSBS01587,OSBS,PIPA2,species,17N,evergreenForest,34.31,single bole tree,Live,10.2,12.4,2.2,1.3,Full sun,data/train/RemoteSensing/RGB/OSBS_11.tif,data/train/RemoteSensing/HSI/OSBS_11.tif,data/train/RemoteSensing/LAS/OSBS_11.las,data/train/RemoteSensing/CHM/OSBS_11.tif,182.0,100.0,197.0,113.0,200,200,18.0,Pinus palustris Mill.,
OSBS01512,OSBS,PIPA2,species,17N,evergreenForest,34.62,single bole tree,Live,22.3,20.1,6.0,4.5,Full sun,data/train/RemoteSensing/RGB/OSBS_31.tif,data/train/RemoteSensing/HSI/OSBS_31.tif,data/train/RemoteSensing/LAS/OSBS_31.las,data/train/RemoteSensing/CHM/OSBS_31.tif,87.0,147.0,121.0,181.0,200,200,18.0,Pinus palustris Mill.,
OSBS01593,OSBS,PIPA2,species,17N,evergreenForest,32.48,single bole tree,Live,13.1,12.9,2.7,2.2,,data/train/RemoteSensing/RGB/OSBS_11.tif,data/train/RemoteSensing/HSI/OSBS_11.tif,data/train/RemoteSensing/LAS/OSBS_11.las,data/train/RemoteSensing/CHM/OSBS_11.tif,189.0,64.0,200.0,88.0,200,200,18.0,Pinus palustris Mill.,
OSBS01589,OSBS,PIPA2,species,17N,evergreenForest,32.48,single bole tree,Live,13.0,11.9,2.8,1.7,Full sun,data/train/RemoteSensing/RGB/OSBS_11.tif,data/train/RemoteSensing/HSI/OSBS_11.tif,data/train/RemoteSensing/LAS/OSBS_11.las,data/train/RemoteSensing/CHM/OSBS_11.tif,183.0,78.0,198.0,96.0,200,200,18.0,Pinus palustris Mill.,
OSBS01524,OSBS,PIPA2,species,17N,evergreenForest,34.62,single bole tree,Live,10.8,9.5,1.6,1.4,Partially shaded,data/train/RemoteSensing/RGB/OSBS_31.tif,data/train/RemoteSensing/HSI/OSBS_31.tif,data/train/RemoteSensing/LAS/OSBS_31.las,data/train/RemoteSensing/CHM/OSBS_31.tif,39.0,144.0,79.0,191.0,200,200,18.0,Pinus palustris Mill.,
OSBS01566,OSBS,PIPA2,species,17N,evergreenForest,34.31,single bole tree,Live,40.9,18.8,10.7,9.9,Full sun,data/train/RemoteSensing/RGB/OSBS_11.tif,data/train/RemoteSensing/HSI/OSBS_11.tif,data/train/RemoteSensing/LAS/OSBS_11.las,data/train/RemoteSensing/CHM/OSBS_11.tif,2.0,84.0,82.0,184.0,200,200,18.0,Pinus palustris Mill.,
OSBS01840,OSBS,PIPA2,species,17N,evergreenForest,31.94,single bole tree,"Live,  other damage",66.5,18.5,14.5,12.1,Full sun,data/train/RemoteSensing/RGB/OSBS_32.tif,data/train/RemoteSensing/HSI/OSBS_32.tif,data/train/RemoteSensing/LAS/OSBS_32.las,data/train/RemoteSensing/CHM/OSBS_32.tif,58.0,11.0,138.0,109.0,200,200,18.0,Pinus palustris Mill.,
OSBS03379,OSBS,PIPA2,species,17N,evergreenForest,49.21,single bole tree,"Live, disease damaged",17.3,14.5,,,,data/train/RemoteSensing/RGB/OSBS_4.tif,data/train/RemoteSensing/HSI/OSBS_4.tif,data/train/RemoteSensing/LAS/OSBS_4.las,data/train/RemoteSensing/CHM/OSBS_4.tif,2.0,77.0,32.0,105.0,200,200,18.0,Pinus palustris Mill.,
OSBS03379,OSBS,PIPA2,species,17N,evergreenForest,49.21,single bole tree,"Live, disease damaged",17.3,14.5,,,,data/train/RemoteSensing/RGB/OSBS_4.tif,data/train/RemoteSensing/HSI/OSBS_4.tif,data/train/RemoteSensing/LAS/OSBS_4.las,data/train/RemoteSensing/CHM/OSBS_4.tif,2.0,77.0,32.0,105.0,200,200,18.0,Pinus palustris Mill.,
OSBS02146,OSBS,PIPA2,species,17N,evergreenForest,44.63,single bole tree,Live,20.7,12.9,,,,data/train/RemoteSensing/RGB/OSBS_7.tif,data/train/RemoteSensing/HSI/OSBS_7.tif,data/train/RemoteSensing/LAS/OSBS_7.las,data/train/RemoteSensing/CHM/OSBS_7.tif,45.0,100.0,78.0,133.0,200,200,18.0,Pinus palustris Mill.,
